Fall 12,HUMA 303 001,17715,"Prince, Maynard G.",11,,,3.64,2.64,4.00,2.50,2.00,2.27,2.27,2.73,2.00,3.55,2.73,2.36,2.91,2.36,11,11,11,10,11,11,11,11,11,11,11,11,11,11,10,11,7
Fall 12,HUMA 309 001,11332,"Prince, Maynard G.",15,,,1.82,1.55,2.00,1.73,1.45,1.45,1.36,1.60,1.27,1.91,1.91,1.91,1.73,2.36,11,11,11,11,11,11,11,10,11,11,11,11,11,11,11,11,3
Fall 12,HUMA 310 001,11333,"Worth, David S.",3,,,2.00,2.00,1.33,2.00,2.00,2.00,2.00,1.67,1.33,2.33,2.67,2.00,2.67,4.33,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
Fall 12,HUMA 372 001,17617,"Weissenberger, Klaus H.",13,E6,34,1.64,1.91,1.48,1.45,1.48,1.85,1.76,1.70,1.45,1.91,2.09,2.09,1.88,1.91,33,33,33,33,33,33,33,33,33,33,33,33,33,33,32,27,17
Fall 12,HUMA 373 001,17625,"Blumenthal-Barby, Martin",2,G6,20,1.26,1.32,1.11,1.16,1.21,1.21,1.32,1.26,1.26,1.47,1.26,1.61,1.24,2.47,19,19,19,19,19,19,19,19,19,19,19,18,17,19,19,19,11
Fall 12,HUMA 421 001,16140,"Taylor, Matthew D.",5,,,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.80,1.40,1.80,3.00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2
Fall 12,HUMA 421 001,16140,"Brody, Baruch A.",5,,,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,2.00,1.80,1.40,1.80,3.00,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,2
Fall 12,HURC 101 001,17334,"Quenemoen, Caroline K.",0,Q0,5,2.67,2.67,2.67,2.33,2.33,2.33,2.33,2.33,2.00,2.67,2.67,1.33,2.33,3.00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3
Fall 12,HURC 301 001,13563,"Bailar, Melissa A.",9,,,1.43,1.43,1.29,1.29,1.43,1.57,1.57,1.43,1.43,2.13,2.00,1.75,2.00,2.38,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,1,7
Fall 12,HURC 302 001,17534,"Woods, Derek J.",6,,,1.50,1.67,1.50,1.67,1.50,1.50,1.50,1.50,1.50,2.17,2.17,2.00,2.00,1.83,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,4
Fall 12,HURC 302 001,17534,"Bailar, Melissa A.",6,,,2.25,2.25,2.50,2.25,2.25,2.25,2.25,2.25,2.25,2.17,2.17,2.00,2.00,1.83,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,3,4
Fall 12,HURC 303 001,18211,"Bailar, Melissa A.",5,,,1.60,1.60,1.40,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.80,1.60,1.80,1.60,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4
Fall 12,HURC 401 001,17284,"Roof, Judith A.",20,,,1.28,1.28,1.28,1.22,1.17,1.17,1.17,1.28,1.22,1.56,1.67,1.56,1.44,1.17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,7,15
Fall 12,HURC 401 001,17284,"Campana, Joseph A.",20,,,1.19,1.25,1.27,1.19,1.13,1.13,1.13,1.25,1.19,1.56,1.67,1.56,1.44,1.17,16,16,15,16,16,16,16,16,16,18,18,18,18,18,17,7,15
Fall 12,HURC 402 001,18036,"McDaniel, William C.",5,,,1.25,1.25,1.00,1.00,1.25,1.25,1.25,1.25,1.50,1.50,1.50,1.75,1.25,1.75,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,3
Fall 12,HURC 501 001,17531,"Harter, Deborah A.",5,,,1.50,1.50,1.50,1.00,1.00,1.50,1.50,1.50,1.50,1.50,1.50,1.00,1.50,2.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0
Fall 12,HURC 502 001,13565,"Campana, Joseph A.",8,,,1.20,1.40,1.00,1.20,1.40,1.40,1.20,1.40,1.20,2.20,3.00,1.40,2.20,3.80,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,0
Fall 12,HURC 502 001,13565,"Roof, Judith A.",8,,,1.40,1.60,1.20,1.50,1.60,1.80,1.40,1.60,1.60,2.20,3.00,1.40,2.20,3.80,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,0
Fall 12,HURC 601 001,17532,"Campana, Joseph A.",11,,,1.00,1.00,1.00,1.17,1.17,1.17,1.17,1.17,1.00,1.83,1.67,1.83,1.50,1.33,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,4
Fall 12,HURC 601 001,17532,"Roof, Judith A.",11,,,1.00,1.00,1.00,1.00,1.17,1.17,1.17,1.00,1.00,1.83,1.67,1.83,1.50,1.33,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,4
Fall 12,HURC 602 001,17533,"Ward, Kerry R.",3,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
Fall 12,HURC 602 001,17533,"Sidbury, James",3,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
Fall 12,HURC 603 001,18037,"McDaniel, William C.",5,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.50,1.50,1.50,1.50,1.25,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4
Fall 12,ITAL 101 001,10632,"Calabretta-Sajder, Ryan",10,,,1.67,1.33,1.33,1.22,1.44,1.44,1.33,1.56,1.56,1.78,1.67,1.44,1.56,3.11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4
Fall 12,ITAL 101 002,10635,"Calabretta-Sajder, Ryan",8,,,2.13,2.13,1.50,2.00,1.88,2.00,2.25,2.00,2.13,2.38,2.25,1.63,2.38,3.25,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2
Fall 12,ITAL 131 001,17552,"Calabretta-Sajder, Ryan",9,,,1.89,1.78,1.44,1.78,1.78,1.89,1.78,1.67,1.78,1.89,2.00,1.67,1.78,3.11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3
Fall 12,ITAL 131 002,17553,"Calabretta-Sajder, Ryan",10,,,1.50,1.50,1.00,1.75,1.75,1.75,1.75,1.50,1.50,2.00,2.00,2.25,2.00,2.75,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2
Fall 12,ITAL 201 002,18220,"Calabretta-Sajder, Ryan",6,,,1.83,1.67,1.50,1.17,1.83,1.67,1.67,1.83,1.67,2.67,2.00,1.83,1.50,2.83,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,2
Fall 12,ITAL 231 002,18221,"Calabretta-Sajder, Ryan",6,,,2.00,1.80,1.60,1.40,1.80,1.80,1.75,2.00,1.80,2.20,1.80,1.60,1.80,2.60,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,1
Fall 12,JAPA 101 001,10639,"Sato, Hiroko",17,,,1.64,1.73,1.18,1.73,1.45,1.64,1.82,1.73,1.55,1.82,1.91,2.09,1.91,2.45,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,5
Fall 12,JAPA 101 002,14841,"Sato, Hiroko",16,,,1.67,2.07,1.20,2.07,1.73,2.00,2.07,1.80,1.53,1.87,1.60,1.64,1.67,3.13,15,15,15,15,15,15,15,15,15,15,15,14,15,15,15,14,5
Fall 12,JAPA 201 001,10640,"Sato, Hiroko",15,,,2.25,2.83,1.58,2.67,2.58,2.75,2.92,2.83,2.58,2.92,2.50,2.75,2.83,2.67,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,9,6
Fall 12,KINE 300 001,11234,"Schell, Wendy E.",42,,,1.30,1.25,1.30,1.23,1.28,1.33,1.28,1.21,1.28,1.40,1.60,1.53,1.45,2.93,40,40,40,39,40,40,40,39,39,40,40,40,40,40,40,39,16
Fall 12,KINE 301 001,11235,"Gibson, Brian T.",47,,,1.24,1.50,1.13,1.22,1.30,1.57,1.39,1.35,1.26,1.48,1.65,1.63,1.48,3.48,46,46,45,46,46,46,46,46,46,46,46,46,46,46,44,46,19
Fall 12,KINE 302 001,14757,"Rodriguez, Augusto X.",34,,,1.91,2.12,1.61,1.82,1.82,2.00,1.97,2.09,2.09,2.15,2.06,2.58,2.27,1.64,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,12
Fall 12,KINE 311 001,12444,"Etnyre, Bruce R.",38,,,1.48,1.82,1.27,1.53,1.85,1.97,2.06,1.85,1.56,1.83,1.97,2.26,2.06,1.94,33,34,33,34,34,34,34,34,34,35,35,35,35,35,35,35,14
Fall 12,KINE 319 001,17124,"Rodriguez, Augusto X.",26,,,1.83,1.91,1.91,1.74,1.78,1.78,1.78,1.83,1.96,1.91,1.91,2.00,1.87,2.17,23,23,22,23,23,23,23,23,23,23,23,23,23,23,23,22,10
Fall 12,KINE 325 001,12445,"Etnyre, Bruce R.",9,,,1.63,1.63,1.25,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.88,1.63,1.88,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
Fall 12,KINE 325 002,13032,"Etnyre, Bruce R.",29,,,1.59,1.78,1.41,1.70,1.85,1.89,1.93,1.70,1.59,1.81,1.78,2.00,1.78,2.07,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,9
Fall 12,KINE 375 002,17166,"Rodriguez, Augusto X.",5,,,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.60,1.60,1.60,1.60,3.00,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
Fall 12,KINE 495 001,15305,"Rodriguez, Augusto X.",2,,,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,1.50,2.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
Fall 12,KINE 498 001,16149,"Rodriguez, Augusto X.",13,,,1.67,1.78,1.78,1.67,1.78,1.78,1.67,1.67,1.56,2.00,1.78,2.22,2.00,2.33,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3
Fall 12,KINE 499 002,11267,"Rodriguez, Augusto X.",3,,,1.33,1.33,1.50,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,2.33,1.33,1.67,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1
Fall 12,KINE 499 004,17172,"Gibson, Brian T.",2,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.50,1.50,1.50,1.50,1.50,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
Fall 12,KORE 101 001,10648,"Han, Jung W.",16,,,1.65,1.88,1.06,1.59,1.18,1.88,1.94,1.71,1.65,1.65,1.71,1.65,1.47,2.18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,9
Fall 12,KORE 201 001,10649,"Han, Jung W.",13,,,2.23,2.85,1.33,1.83,1.85,2.31,2.31,2.31,2.00,2.54,2.62,2.23,2.62,3.00,13,13,12,12,13,13,13,13,12,13,13,13,13,13,13,13,8
Fall 12,KORE 302 001,18049,"Han, Jung W.",19,,,2.63,2.68,1.95,2.26,2.37,2.53,2.53,2.47,2.21,2.89,2.47,2.21,2.53,2.58,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,4
Fall 12,LASR 158 001,18040,"Duno-Gottberg, Luis",18,60,30,1.48,1.48,1.28,1.24,1.24,1.44,1.36,1.36,1.24,2.58,2.46,1.81,1.85,2.73,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,25,10
Fall 12,LASR 158 001,18040,"Shumway, Nicolas",18,60,30,1.54,1.81,1.42,1.54,1.65,1.69,1.65,1.62,1.46,2.58,2.46,1.81,1.85,2.73,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,25,10
Fall 12,LATI 101 001,11669,"Mackie, Hilary S.",16,C1,18,1.71,2.18,1.41,2.00,2.12,2.18,2.00,2.00,1.94,1.71,1.76,1.76,1.88,2.94,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,14,3
Fall 12,LATI 201 001,17914,"Somerville, Ted",3,C7,3,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.33,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
Fall 12,LATI 316 001,17808,"McGill, Scott C.",8,,,1.29,1.43,1.00,1.43,1.14,1.29,1.43,1.29,1.14,1.29,1.43,1.43,1.43,2.86,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3
Fall 12,LEAD 150 001,13911,"Le, Han N.",34,,,1.09,1.13,1.19,1.28,1.28,1.34,1.41,1.19,1.22,1.38,1.75,1.25,1.38,2.63,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,28,13
Fall 12,LEAD 150 001,13911,"Peterson, Dustin B.",34,,,1.09,1.13,1.13,1.19,1.22,1.25,1.22,1.22,1.22,1.38,1.75,1.25,1.38,2.63,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,28,13
Fall 12,LEAD 309 001,15327,"Nino, David",16,,,2.33,2.47,2.13,2.13,1.80,2.00,2.13,2.13,1.73,2.53,2.20,2.20,2.20,2.80,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,5
Fall 12,LEAD 311 001,15506,"Peterson, Dustin B.",8,,,1.13,1.00,1.13,1.00,1.00,1.00,1.00,1.00,1.38,1.25,1.50,1.63,1.25,2.75,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5
Fall 12,LEAD 311 001,15506,"Le, Han N.",8,,,1.71,1.71,1.57,1.71,1.71,1.71,1.86,1.86,1.71,1.25,1.50,1.63,1.25,2.75,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,5
Fall 12,LEAD 313 001,11842,"McLendon, George L.",21,,,2.17,1.94,1.83,1.88,1.78,1.89,2.06,1.82,1.67,2.44,2.06,2.39,2.17,1.72,18,18,18,17,18,18,18,17,18,18,18,18,18,18,18,18,4
Fall 12,LEAD 321 001,18013,"Barrett, Deborah J.",12,,,1.57,1.71,1.43,1.43,1.71,1.71,1.86,1.57,1.57,1.71,1.71,2.00,1.71,3.00,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
Fall 12,LEAD 321 002,18014,"Barrett, Deborah J.",15,,,1.30,1.50,1.30,1.30,1.50,1.70,1.70,1.60,1.44,1.45,1.64,1.82,1.64,2.82,10,10,10,10,10,10,10,10,9,11,11,11,11,11,11,11,3
Fall 12,LEAD 330 001,17144,"Kirby, Kevin E.",25,,,1.09,1.13,1.04,1.04,1.09,1.17,1.17,1.04,1.05,1.13,1.30,1.65,1.09,2.04,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,23,9
Fall 12,LING 200 001,10839,"Willis, Christina M.",42,A1,61,2.13,2.56,1.65,2.19,2.15,2.50,2.44,2.43,2.23,2.32,2.32,2.06,2.65,3.13,62,62,62,62,62,62,62,61,62,62,62,62,62,62,61,54,33
Fall 12,LING 200 002,15351,"Taylor, Christopher M.",49,H1,73,2.24,1.80,2.06,1.61,1.46,1.90,1.94,1.89,1.73,2.35,1.94,2.28,2.07,1.89,71,71,68,71,71,71,71,70,71,71,71,71,71,71,71,66,29
Fall 12,LING 212 001,17888,"Niedzielski, Nancy A.",16,,,2.80,2.67,2.60,3.07,2.20,2.60,2.67,2.67,2.27,3.00,3.20,2.80,2.87,2.13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,7
Fall 12,LING 300 001,11584,"Englebretson, Robert E.",34,A4,37,1.17,1.43,1.11,1.26,1.29,1.34,1.34,1.15,1.24,1.23,1.23,1.43,1.29,2.89,35,35,35,35,35,35,35,34,34,35,35,35,34,35,35,33,18
Fall 12,LING 301 001,10844,"McGowan, Kevin B.",33,A3,35,1.82,1.35,1.53,1.18,1.18,1.26,1.26,1.24,1.12,2.00,1.38,1.52,1.53,2.85,34,34,34,34,34,34,34,34,33,34,34,33,34,34,34,29,14
Fall 12,LING 306 001,17889,"Achard, Michel J.",24,,,1.22,1.26,1.13,1.26,1.13,1.39,1.26,1.22,1.17,1.43,1.64,1.74,1.55,2.57,23,23,23,23,23,23,23,23,23,23,22,23,22,23,23,22,8
Fall 12,LING 309 001,17817,"Schnur, Tatiana T.",2,A6,18,1.40,1.93,1.73,1.93,1.73,1.80,1.67,1.73,1.67,1.53,1.80,1.60,1.73,3.47,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,7
Fall 12,LING 313 001,15338,"Willis, Christina M.",13,B9,23,1.63,1.68,1.32,1.42,1.37,1.58,1.53,1.53,1.42,1.53,1.89,1.63,1.74,2.89,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,10
Fall 12,LING 394 001,17851,"Kemmer, Suzanne E.",10,I8,13,2.83,2.92,2.17,2.00,2.17,2.67,2.83,2.83,2.33,3.25,2.67,2.58,3.00,2.17,12,12,12,11,12,12,12,12,12,12,12,12,12,12,12,11,6
Fall 12,LING 405 001,16570,"Englebretson, Robert E.",22,,,1.33,1.61,1.17,1.28,1.39,1.56,1.67,1.50,1.22,1.50,1.67,1.78,1.83,2.61,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,3
Fall 12,LING 407 001,17871,"Kemmer, Suzanne E.",4,J3,4,2.00,2.25,2.25,2.00,1.25,1.75,1.75,2.00,1.75,2.25,1.75,1.75,2.00,4.25,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,0
Fall 12,LING 427 001,17887,"McGowan, Kevin B.",16,,,1.50,1.64,1.29,1.14,1.21,1.21,1.21,1.29,1.14,1.79,1.50,1.38,1.50,2.86,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,13,5
Fall 12,LING 481 003,15361,"McGowan, Kevin B.",2,,,1.50,1.00,1.50,1.00,1.00,1.00,1.00,1.00,1.00,1.50,1.00,1.00,1.00,2.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
Fall 12,LING 500 001,11590,"Englebretson, Robert E.",3,T5,3,1.00,1.33,1.00,1.33,1.00,1.67,1.33,1.00,1.00,1.33,1.00,1.33,1.00,3.00,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
Fall 12,LING 501 001,11580,"McGowan, Kevin B.",3,H9,3,2.00,1.67,2.00,1.00,1.67,1.67,1.00,1.67,1.00,1.67,2.00,1.33,2.00,2.67,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
Fall 12,LING 506 001,18023,"Achard, Michel J.",6,,,1.20,1.20,1.20,1.20,1.20,1.40,1.20,1.20,1.20,1.20,1.20,1.20,1.20,2.80,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0
Fall 12,LING 513 001,15340,"Willis, Christina M.",6,H5,6,1.67,1.33,1.00,1.00,1.50,1.33,1.50,1.33,1.17,1.67,1.67,1.67,1.50,3.17,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0
Fall 12,LING 581 003,11603,"McGowan, Kevin B.",2,,,2.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,1.00,2.00,4.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Fall 12,LING 581 007,15736,"Willis, Christina M.",2,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
Fall 12,LING 581 008,11607,"Niedzielski, Nancy A.",3,,,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.67,1.33,3.33,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
Fall 12,LING 590 001,11626,"Achard, Michel J.",2,,,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
Fall 12,LING 590 002,11627,"Willis, Christina M.",4,,,1.67,1.67,2.00,1.33,1.33,1.33,1.33,1.67,1.67,1.67,1.33,1.67,1.67,3.33,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
Fall 12,LING 800 007,15739,"Willis, Christina M.",3,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fall 12,LING 800 008,11616,"Niedzielski, Nancy A.",2,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,3.00,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
Fall 12,LING 800 009,11617,"Shibatani, Masayoshi",2,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
Fall 12,LPAP 100 001,14970,"McGee, D'Ondra",17,,,1.13,1.20,1.53,1.13,1.13,1.27,1.40,1.07,1.13,1.53,1.47,1.40,1.33,1.00,15,15,15,15,15,15,15,15,15,15,15,15,15,14,14,14,7
Fall 12,LPAP 107 001,16633,"Limam, Younes",14,,,1.54,1.69,1.31,1.54,1.54,1.92,1.92,1.69,1.46,1.77,2.08,1.69,1.82,1.08,13,13,13,13,13,13,13,13,13,13,13,13,11,13,13,13,8
Fall 12,LPAP 109 001,14217,"Banta, Jill B.",21,,,1.37,1.42,1.39,1.42,1.58,1.63,1.53,1.42,1.42,1.63,1.68,1.53,1.47,1.37,19,19,18,19,19,19,19,19,19,19,19,19,19,19,19,19,9
Fall 12,LPAP 110 001,10197,"Pyle, Patrick",21,,,1.89,1.78,1.56,1.39,1.56,1.61,1.89,1.67,1.53,1.83,2.00,2.11,1.61,1.44,18,18,18,18,18,18,18,18,17,18,18,18,18,18,18,18,3
Fall 12,LPAP 115 001,17944,"Fine, Patricia M.",7,,,2.17,2.00,1.83,1.83,1.50,2.17,2.33,2.00,1.67,2.33,2.83,2.00,2.67,2.17,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2
Fall 12,LPAP 117 001,17942,"Daniels, Erin M.",15,,,2.00,2.33,1.53,1.67,1.73,2.13,2.40,2.33,1.73,2.27,2.20,2.73,2.47,2.07,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,5
Fall 12,LPAP 118 001,13470,"Watkins, Christopher",24,,,1.91,1.83,1.74,1.78,1.65,1.91,2.00,1.78,1.87,1.83,2.13,2.13,1.74,1.26,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,21,6
Fall 12,LPAP 118 002,16643,"Stafford, Justin E.",19,,,1.25,1.31,1.27,1.21,1.13,1.38,1.44,1.25,1.38,1.13,1.31,1.63,1.20,1.56,16,16,15,14,16,16,16,16,16,16,16,16,15,16,16,15,4
Fall 12,LPAP 120 001,14231,"Coplen, Kyle A.",15,,,2.40,2.40,2.07,2.27,2.13,2.40,2.40,2.36,2.27,2.75,2.44,2.56,2.47,1.63,15,15,15,15,15,15,15,14,15,16,16,16,15,16,16,14,3
Fall 12,LPAP 125 001,13471,"Henshaw, Michael",18,,,1.47,1.35,1.24,1.47,1.41,1.59,1.47,1.44,1.53,1.38,1.59,1.71,1.41,1.35,17,17,17,17,17,17,17,16,17,16,17,17,17,17,17,16,4
Fall 12,LPAP 125 002,13472,"Henshaw, Michael",20,,,1.50,1.60,1.55,1.50,1.35,1.65,1.70,1.50,1.55,1.75,2.00,1.75,1.50,1.35,20,20,20,20,20,20,20,20,20,20,20,20,18,20,20,17,7
Fall 12,LPAP 131 001,13474,"Newton, Marisela D.",17,,,1.06,1.18,1.00,1.12,1.00,1.06,1.18,1.06,1.12,1.24,1.65,1.47,1.18,1.41,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,7
Fall 12,LPAP 133 001,15570,"Bowens, DaMon",7,,,2.00,1.60,1.80,2.20,2.00,2.00,2.00,1.60,1.80,1.80,1.80,1.60,1.60,2.20,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4
Fall 12,LPAP 134 001,13477,"Kumar, Rathna A.",6,,,1.67,1.67,1.83,1.17,1.00,1.67,1.67,1.50,1.17,2.00,1.83,1.17,1.50,1.33,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,4
Fall 12,LPAP 135 001,17043,"Nalett, Jacqueline A.",12,,,1.83,1.83,1.67,1.92,1.83,1.67,1.75,1.73,1.75,1.67,2.00,1.83,1.67,1.83,12,12,12,12,12,12,12,11,12,12,11,12,12,12,12,12,6
Fall 12,LPAP 136 001,16645,"Banta, Jill B.",25,,,1.30,1.25,1.15,1.30,1.25,1.20,1.40,1.32,1.35,1.40,1.35,1.37,1.30,1.10,20,20,20,20,20,20,20,19,20,20,20,19,20,20,20,20,8
Fall 12,LPAP 137 001,16647,"Banta, Jill B.",26,,,1.52,1.65,1.43,1.65,1.61,1.91,1.96,1.57,1.41,1.91,2.09,1.91,1.74,1.22,23,23,23,23,23,23,23,23,22,23,23,23,23,23,23,21,9
Fall 12,LPAP 138 001,13481,"Banta, Jill B.",23,,,1.50,1.55,1.40,1.80,1.70,1.85,1.75,1.63,1.70,1.55,1.85,1.65,1.60,1.60,20,20,20,20,20,20,20,19,20,20,20,20,20,20,20,18,4
Fall 12,LPAP 144 001,13489,"Ladell, Brian S.",16,,,1.33,1.33,1.20,1.27,1.33,1.67,1.93,1.27,1.33,1.47,1.80,1.73,1.54,1.53,15,15,15,15,15,15,15,15,15,15,15,15,13,15,15,15,7
Fall 12,LPAP 155 001,15567,"Gossett, Megan W.",15,,,1.31,1.31,1.08,1.23,1.23,1.46,1.31,1.23,1.15,1.46,1.58,1.38,1.15,1.00,13,13,13,13,13,13,13,13,13,13,12,13,13,13,13,11,6
Fall 12,LPAP 157 001,13500,"Nalett, Jacqueline A.",18,,,1.39,1.28,1.33,1.39,1.28,1.39,1.59,1.33,1.50,1.39,1.50,1.44,1.28,1.44,18,18,18,18,18,18,17,18,18,18,18,18,18,18,18,18,5
Fall 12,LPAP 161 001,15569,"Coplen, Kyle A.",10,,,1.60,1.60,2.00,1.22,1.30,1.60,1.70,1.60,1.50,1.40,1.30,1.90,1.20,1.40,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,9,3
Fall 12,LPAP 164 001,13503,"Hallmark, Jada S.",16,,,1.43,1.29,1.36,1.29,1.21,1.43,1.57,1.21,1.23,1.50,1.79,1.57,1.29,1.50,14,14,14,14,14,14,14,14,13,14,14,14,14,14,14,12,7
Fall 12,LPAP 166 001,14227,"Coplen, Kyle A.",8,,,1.88,1.75,2.13,1.63,1.63,1.75,2.13,1.88,1.75,1.88,1.75,2.13,2.00,1.50,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,7,1
Fall 12,LPAP 170 001,13504,"Downey, Julie B.",20,,,1.47,1.37,1.21,1.21,1.26,1.42,1.53,1.26,1.26,1.53,1.53,1.44,1.33,1.42,19,19,19,19,19,19,19,19,19,19,19,18,18,19,19,18,7
Fall 12,LPAP 170 002,13506,"Downey, Julie B.",17,,,1.31,1.44,1.06,1.25,1.44,1.44,1.50,1.25,1.31,1.53,1.87,2.40,1.67,1.27,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,14,5
